Season,Circuit,Driver,Stint,Team,Compound,NLaps,TyreLifeStart,TyreLifeEnd,SlopeSecPerLap,SlopeCILow,SlopeCIHigh,InterceptSec,ResidualStd
2022,Netherlands,ALO,1.0,Alpine,SOFT,6,3.0,11.0,0.049361111111110745,-0.08038888888888351,0.19561111111111984,74.53379166666667,0.17708913127763298
2022,Netherlands,ALO,2.0,Alpine,HARD,31,3.0,34.0,0.05211111111111203,0.03961111111111094,0.06481111111111204,73.98088888888887,0.2437543162011021
2022,Netherlands,ALO,4.0,Alpine,SOFT,10,15.0,25.0,0.08927777777777617,0.03986111111111157,0.11911111111110984,73.06922222222227,0.15245800474188212
2022,Netherlands,BOT,1.0,Alfa Romeo,SOFT,12,3.0,15.0,0.03486111111110901,-0.01405555555555793,0.1054861111111105,75.05470833333335,0.2864474102600643
2022,Netherlands,BOT,2.0,Alfa Romeo,SOFT,14,3.0,17.0,0.07411111111111239,0.040072649572649124,0.11744444444444468,74.41633333333333,0.2422657954795514
2022,Netherlands,BOT,3.0,Alfa Romeo,MEDIUM,9,3.0,18.0,0.0646527777777782,0.00911111111111751,0.16715656565656511,75.25266666666666,0.5399078286570907
2022,Netherlands,GAS,1.0,AlphaTauri,SOFT,6,6.0,12.0,0.1434444444444433,-0.019888888888893064,0.3766111111111172,73.51702777777778,0.20629794167838983
2022,Netherlands,GAS,2.0,AlphaTauri,MEDIUM,19,3.0,21.0,0.08089682539682437,0.059944444444444876,0.09214957264957271,74.28423809523811,0.22545326902200652
2022,Netherlands,GAS,3.0,AlphaTauri,HARD,13,3.0,21.0,0.03193434343434426,0.01394444444444313,0.053552287581700185,74.50642424242423,0.143877969163617
2022,Netherlands,GAS,5.0,AlphaTauri,SOFT,12,5.0,16.0,0.18806944444444323,0.014325396825396654,0.27073611111111084,73.74668750000002,0.6388865905618503
2022,Netherlands,HAM,1.0,Mercedes,MEDIUM,24,3.0,28.0,0.03287085137085107,0.02145726495726417,0.04788383838383807,73.65426984126984,0.19132634504891466
2022,Netherlands,HAM,2.0,Mercedes,HARD,11,3.0,17.0,0.008411111111109903,-0.05138888888889426,0.06344444444444501,73.75983333333335,0.26128229943875125
2022,Netherlands,HAM,4.0,Mercedes,MEDIUM,12,13.0,24.0,0.13242063492063577,0.0004861111111100769,0.21961111111110654,72.39182936507936,0.5546699457439633
2022,Netherlands,LAT,1.0,Williams,SOFT,8,3.0,12.0,0.16137777777777745,0.07961111111111004,0.19981111111111147,74.51891666666668,0.24464650624089054
2022,Netherlands,LAT,2.0,Williams,MEDIUM,10,3.0,12.0,0.03261111111112314,-0.006638888888890193,0.09081111111111113,75.62572222222214,0.17742882767150833
2022,Netherlands,LAT,3.0,Williams,HARD,17,3.0,26.0,0.03692063492063437,-0.012388888888888042,0.07469444444444306,75.71897619047618,0.8531441582700112
2022,Netherlands,LAT,5.0,Williams,SOFT,10,8.0,17.0,0.168944444444449,0.12021111111111224,0.2264682539682537,74.03172222222219,0.21135551934016952
2022,Netherlands,LEC,1.0,Ferrari,SOFT,13,6.0,19.0,0.12823611111111077,0.07201111111110947,0.15361111111111114,71.99215277777779,0.28810053882760556
2022,Netherlands,LEC,2.0,Ferrari,MEDIUM,24,3.0,26.0,0.0555361111111111,0.040011111111112996,0.06686111111111082,73.70705972222224,0.16408177557574116
2022,Netherlands,LEC,5.0,Ferrari,SOFT,10,9.0,18.0,0.09294444444444376,0.05001111111111243,0.14861111111111333,73.1067777777778,0.18263226561712895
2022,Netherlands,MAG,1.0,Haas F1 Team,MEDIUM,10,3.0,13.0,0.16816666666666594,0.045611111111114155,0.2862111111111091,74.28819444444446,0.3824839989659973
2022,Netherlands,MAG,2.0,Haas F1 Team,MEDIUM,17,3.0,19.0,0.07824603174603198,0.06372222222222332,0.08661111111111097,74.71296031746031,0.13797783206640524
2022,Netherlands,MAG,3.0,Haas F1 Team,HARD,7,3.0,11.0,0.07211111111111042,-0.10763888888888928,0.3876111111111129,74.98816666666667,0.335331641101476
2022,Netherlands,MAG,5.0,Haas F1 Team,SOFT,11,18.0,28.0,0.08481111111111375,0.013361111111111157,0.12418253968253826,74.33689999999994,0.1950839819154811
2022,Netherlands,MSC,1.0,Haas F1 Team,MEDIUM,7,3.0,11.0,0.03781111111110817,0.0026111111111106313,0.07411111111111524,74.5815666666667,0.058639398424771234
2022,Netherlands,MSC,2.0,Haas F1 Team,MEDIUM,17,3.0,19.0,0.10574861111111104,0.05394444444443991,0.1544111111111107,74.10243194444445,0.4021009399801294
2022,Netherlands,MSC,3.0,Haas F1 Team,HARD,7,4.0,12.0,-0.10372222222222642,-0.20838888888889073,0.12827777777777527,76.11766666666671,0.508466503503612
2022,Netherlands,MSC,5.0,Haas F1 Team,SOFT,12,16.0,27.0,0.11444444444444457,-0.026388888888889864,0.22711111111111038,73.66738888888888,0.6006510903371716
2022,Netherlands,NOR,1.0,McLaren,MEDIUM,12,3.0,16.0,0.073406565656569,0.049111111111113104,0.10821111111111179,73.7316376262626,0.1397651773336633
2022,Netherlands,NOR,2.0,McLaren,HARD,26,3.0,29.0,0.04226111111111166,0.030065656565656438,0.054295321637426536,74.48236944444443,0.2047861241637237
2022,Netherlands,NOR,4.0,McLaren,SOFT,12,7.0,18.0,0.08201388888888911,-0.045388888888886925,0.15711111111111364,74.02688194444444,0.5152515987353151
2022,Netherlands,OCO,1.0,Alpine,SOFT,14,3.0,17.0,0.06494444444444507,0.0506111111111109,0.09618253968253855,74.33461111111112,0.15364441290397107
2022,Netherlands,OCO,2.0,Alpine,HARD,30,3.0,36.0,0.038923611111110645,0.0329682539682545,0.04611111111111102,74.54569791666667,0.20642591071298458
2022,Netherlands,OCO,4.0,Alpine,SOFT,11,9.0,19.0,0.0954682539682535,0.05286111111110969,0.13661111111110813,73.83372222222222,0.2363058574306365
2022,Netherlands,PER,1.0,Red Bull Racing,SOFT,10,8.0,18.0,0.12711111111110776,0.06427777777777521,0.17481111111111147,72.21177777777783,0.18927713367793234
2022,Netherlands,PER,2.0,Red Bull Racing,MEDIUM,21,3.0,24.0,0.08518253968253932,0.06938888888888863,0.10581111111110886,72.956126984127,0.2503495255374603
2022,Netherlands,PER,3.0,Red Bull Racing,HARD,6,5.0,14.0,0.052277777777777125,0.014777777777778075,0.29261111111110694,73.36666666666669,0.22791210944052412
2022,Netherlands,PER,5.0,Red Bull Racing,MEDIUM,10,6.0,16.0,0.12294444444444252,0.0754111111111115,0.22511111111111384,73.60372222222225,0.299823075401496
2022,Netherlands,RIC,1.0,McLaren,SOFT,7,3.0,10.0,0.084777777777776,-0.03538888888889247,0.3006111111111238,74.50561111111112,0.18713358553712425
2022,Netherlands,RIC,2.0,McLaren,MEDIUM,12,3.0,15.0,0.035211111111111394,-0.016988888888889164,0.0730111111111114,75.22777222222223,0.24690938283777664
2022,Netherlands,RIC,3.0,McLaren,HARD,13,3.0,18.0,0.11936111111111103,0.027411111111112517,0.2340396825396819,74.54738888888889,0.7146730060726854
2022,Netherlands,RIC,6.0,McLaren,SOFT,12,6.0,17.0,0.11191666666666578,0.05511111111110978,0.16586111111110924,74.61937500000002,0.23820001907662233
2022,Netherlands,RUS,1.0,Mercedes,MEDIUM,25,3.0,30.0,0.03409682539682584,0.02161111111112035,0.05188383838383908,73.66096507936507,0.2316619031096398
2022,Netherlands,RUS,2.0,Mercedes,HARD,11,3.0,15.0,-0.0012460317460331843,-0.07138888888888555,0.06136111111111475,73.85346825396827,0.2741607832366513
2022,Netherlands,RUS,4.0,Mercedes,SOFT,10,7.0,17.0,0.09061111111111231,0.006236111111110887,0.13711111111111052,72.66577777777776,0.2753138814759143
2022,Netherlands,SAI,1.0,Ferrari,SOFT,10,6.0,16.0,0.10541111111110979,0.0612777777777751,0.15061111111110867,72.86566111111111,0.15446488130172706
2022,Netherlands,SAI,2.0,Ferrari,MEDIUM,26,3.0,28.0,0.05037581699346477,0.029944444444448475,0.06846825396825247,74.10336928104574,0.27999579137678926
2022,Netherlands,SAI,4.0,Ferrari,SOFT,12,7.0,18.0,0.07308333333333175,-0.012388888888878569,0.17077777777777925,74.12620833333335,0.3496040544378033
2022,Netherlands,STR,1.0,Aston Martin,SOFT,11,3.0,15.0,0.05548611111111157,0.015111111111110631,0.09411111111111126,74.098125,0.1984198000338052
2022,Netherlands,STR,2.0,Aston Martin,MEDIUM,20,3.0,22.0,0.03951111111111155,0.02736111111111228,0.04911111111111192,74.37561111111111,0.11909277674857094
2022,Netherlands,STR,3.0,Aston Martin,HARD,9,3.0,16.0,0.042133838383838385,0.01161111111110813,0.07194444444444376,74.30335101010101,0.1462862327873759
2022,Netherlands,STR,5.0,Aston Martin,SOFT,12,8.0,19.0,0.11198611111110246,-0.017817460317459677,0.1622777777777742,73.76193750000013,0.5193794506245344
2022,Netherlands,TSU,1.0,AlphaTauri,SOFT,8,6.0,14.0,0.10496111111110906,0.032611111111108926,0.18194444444444477,73.8783805555556,0.18087074002783124
2022,Netherlands,TSU,2.0,AlphaTauri,MEDIUM,27,3.0,29.0,0.05711111111111222,0.045811111111110844,0.0673383838383847,74.40355555555553,0.1746891765524094
2022,Netherlands,VER,1.0,Red Bull Racing,SOFT,12,3.0,17.0,0.05233134920634991,0.041361111111111626,0.06661111111111495,73.03374305555555,0.08057198070701549
2022,Netherlands,VER,2.0,Red Bull Racing,MEDIUM,24,3.0,28.0,0.042912393162393064,0.024792929292928534,0.05575396825396898,73.66971474358975,0.22391132565814056
2022,Netherlands,VER,5.0,Red Bull Racing,SOFT,11,8.0,18.0,0.10881111111111182,0.08311111111110847,0.12561111111111245,72.20517777777776,0.07001830929381252
2022,Netherlands,VET,2.0,Aston Martin,MEDIUM,21,3.0,26.0,0.027924876293297325,0.011777777777777962,0.04889682539682586,75.12547975708502,0.3125766549506517
2022,Netherlands,VET,3.0,Aston Martin,HARD,6,4.0,11.0,0.07075396825396751,-0.28138888888889824,0.23761111111111433,74.69173809523811,0.2914145339756547
2022,Netherlands,VET,5.0,Aston Martin,SOFT,11,14.0,24.0,0.06711111111110313,0.013211111111111506,0.10911111111111182,74.51405555555571,0.23386535559046004
2022,Netherlands,ZHO,1.0,Alfa Romeo,SOFT,6,3.0,9.0,0.04686111111111302,-0.0913888888888863,0.22211111111111137,74.54745833333331,0.12271712051163312
2022,Netherlands,ZHO,2.0,Alfa Romeo,SOFT,23,5.0,27.0,0.06661111111111089,0.04161111111111282,0.08921111111111107,74.26077777777779,0.2847660297500475
2022,Netherlands,ZHO,5.0,Alfa Romeo,SOFT,12,9.0,20.0,0.09396825396825478,0.02627777777777851,0.1597361111111102,74.73729365079365,0.27689377083597494
2022,Spain,ALB,2.0,Williams,MEDIUM,9,5.0,13.0,0.12369696969696284,0.009530303030302889,0.28503030303031096,88.078393939394,0.3062229579897671
2022,Spain,ALB,3.0,Williams,SOFT,17,3.0,19.0,0.14841919191919573,0.09417316017315816,0.23703030303029968,87.38629797979794,0.7176897512938308
2022,Spain,ALB,5.0,Williams,SOFT,9,5.0,13.0,0.2629303030302935,0.17436363636363694,0.422196969696967,86.54444545454554,0.4707294634689607
2022,Spain,ALO,2.0,Alpine,MEDIUM,16,4.0,20.0,0.06553030303030008,0.04745887445887474,0.07869696969696822,86.63655303030306,0.12198864359712584
2022,Spain,ALO,3.0,Alpine,SOFT,19,3.0,21.0,0.039630303030303085,0.006280303030303358,0.09231601731601861,86.31883030303031,0.3813167629205527
2022,Spain,ALO,4.0,Alpine,SOFT,10,4.0,14.0,0.20103030303030422,0.09769696969696895,0.26460173160173134,84.72449999999999,0.26290801095101807
2022,Spain,BOT,1.0,Alfa Romeo,SOFT,10,5.0,16.0,0.10253030303030641,0.03548484848484954,0.14560173160173356,84.95831818181814,0.29992071174450885
2022,Spain,BOT,2.0,Alfa Romeo,MEDIUM,15,3.0,18.0,0.0805757575757569,0.05953030303029294,0.10853030303030664,85.5810303030303,0.16823323140672622
2022,Spain,BOT,3.0,Alfa Romeo,MEDIUM,28,3.0,31.0,0.10816889952153164,0.08656363636363645,0.13563030303030388,85.55012224880382,0.4691263024676165
2022,Spain,GAS,2.0,AlphaTauri,MEDIUM,14,3.0,18.0,0.12331601731601845,0.07631601731601531,0.1783636363636355,86.71505844155844,0.30442607095235286
2022,Spain,GAS,3.0,AlphaTauri,SOFT,13,5.0,18.0,0.12701363636363705,0.10380808080808082,0.1470303030303037,85.40691060606059,0.12068028168751713
2022,Spain,GAS,4.0,AlphaTauri,SOFT,18,5.0,22.0,0.16403030303030164,0.12303030303030482,0.21578030303030182,85.3863181818182,0.7072034610309248
2022,Spain,HAM,2.0,Mercedes,SOFT,17,4.0,22.0,0.1979445887445893,0.14703030303029152,0.23363030303030144,83.58516969696969,0.42200928076906613
2022,Spain,HAM,3.0,Mercedes,MEDIUM,23,3.0,25.0,0.07712554112554096,0.0503636363636354,0.10897147950089196,84.37515151515153,0.37267068750495086
2022,Spain,HAM,4.0,Mercedes,SOFT,15,5.0,19.0,0.28903030303030164,0.18503030303030243,0.4320303030303023,82.05542424242425,0.807010338046725
2022,Spain,LAT,1.0,Williams,SOFT,6,3.0,11.0,0.17353030303030437,-0.17196969696969688,0.5080303030303028,86.9496893939394,0.30147748672164726
2022,Spain,LAT,2.0,Williams,MEDIUM,11,3.0,13.0,0.20828030303030154,0.10045887445887404,0.3383636363636337,86.63930303030304,0.4904875183751518
2022,Spain,LAT,3.0,Williams,SOFT,20,3.0,23.0,0.0843726107226114,0.053830303030304096,0.11228030303030323,87.25263024475525,0.5282868705462203
2022,Spain,LAT,4.0,Williams,SOFT,13,5.0,17.0,0.24940530303030428,0.17369696969697024,0.4625303030303023,85.69139015151514,0.9298890518971261
2022,Spain,LEC,1.0,Ferrari,SOFT,16,3.0,20.0,0.12173863636363555,0.06180808080807923,0.15653030303030135,84.13467613636365,0.3637390317389094
2022,Spain,MAG,2.0,Haas F1 Team,MEDIUM,20,6.0,27.0,0.13765530303030282,0.1130303030303054,0.15548484848484892,85.26026325757576,0.44170641260254373
2022,Spain,MAG,3.0,Haas F1 Team,HARD,32,3.0,35.0,0.15228030303030354,0.1288398268398266,0.19355030303030277,85.77326893939393,0.9186838772288544
2022,Spain,MSC,1.0,Haas F1 Team,SOFT,8,4.0,13.0,0.2875303030303039,0.09417316017316223,0.5345303030303015,85.06867424242424,0.5918446911081133
2022,Spain,MSC,2.0,Haas F1 Team,SOFT,16,5.0,20.0,0.12854978354978291,0.08653030303030344,0.1710303030303019,85.96721861471862,0.294469494278547
2022,Spain,MSC,3.0,Haas F1 Team,MEDIUM,31,3.0,35.0,0.1238764568764567,0.10427030303030278,0.14361363636363697,85.83940559440559,0.48472524349862484
2022,Spain,NOR,1.0,McLaren,SOFT,7,3.0,11.0,0.07540530303030302,0.034363636363631635,0.11636363636363949,86.1746893939394,0.0984730217465958
2022,Spain,NOR,2.0,McLaren,MEDIUM,18,3.0,20.0,0.0537303030303022,0.020696969696966033,0.08103030303030323,86.50982878787879,0.29071838050715765
2022,Spain,NOR,3.0,McLaren,SOFT,16,5.0,20.0,0.12394101731601687,0.036030303030302475,0.18523030303030338,85.08493425324676,0.5440689680608564
2022,Spain,NOR,4.0,McLaren,SOFT,14,5.0,18.0,0.2930303030303065,0.2551303030303032,0.3562803030303048,83.91592424242421,0.3773664162162689
2022,Spain,OCO,1.0,Alpine,SOFT,8,3.0,12.0,0.11678030303030251,-0.04196969696968722,0.18883030303030351,85.28517424242425,0.25806793947317264
2022,Spain,OCO,2.0,Alpine,MEDIUM,18,3.0,21.0,0.10936363636363605,0.07953030303030317,0.13303030303030047,86.09557575757576,0.2814940995910476
2022,Spain,OCO,3.0,Alpine,SOFT,15,5.0,19.0,0.14449184149184083,0.11269696969696952,0.18069696969696972,84.83540093240094,0.32247939353721217
2022,Spain,OCO,4.0,Alpine,SOFT,13,5.0,17.0,0.2384848484848467,0.19503030303030044,0.25963030303030055,84.21245454545456,0.2240205322663075
2022,Spain,PER,1.0,Red Bull Racing,SOFT,13,5.0,19.0,0.16499621212121224,0.1115303030303032,0.23103030303030322,84.22044318181818,0.556580893471888
2022,Spain,PER,2.0,Red Bull Racing,MEDIUM,17,3.0,19.0,0.10751666666666763,0.05184848484848394,0.14203030303031028,85.11431666666665,0.34439190775253126
2022,Spain,PER,3.0,Red Bull Racing,MEDIUM,11,3.0,14.0,0.09603030303029907,0.04463030303030564,0.1323636363636401,84.97809090909094,0.18921589400854785
2022,Spain,PER,4.0,Red Bull Racing,SOFT,11,6.0,16.0,0.07819696969696821,0.01303030303030539,0.14943030303030297,84.82359090909094,0.21266067603418223
2022,Spain,RIC,1.0,McLaren,SOFT,6,5.0,11.0,0.18003030303030698,-0.3299696969696839,0.9025303030303036,85.1778939393939,0.5093594997641654
2022,Spain,RIC,2.0,McLaren,SOFT,15,7.0,22.0,0.10236363636363659,0.07565530303030421,0.12048484848484846,86.21718181818181,0.17258421761363799
2022,Spain,RIC,3.0,McLaren,MEDIUM,14,3.0,16.0,0.1353939393939395,0.1170303030303046,0.1530303030303012,86.24546969696968,0.13811549686100788
2022,Spain,RIC,4.0,McLaren,SOFT,16,5.0,20.0,0.16465530303030285,0.08858585858586013,0.22036363636363396,85.72261174242423,0.5607565908365851
2022,Spain,RUS,1.0,Mercedes,SOFT,9,5.0,15.0,0.23410530303030264,0.1713303030303024,0.26503030303030545,83.31320378787879,0.2358667642308932
2022,Spain,RUS,2.0,Mercedes,MEDIUM,20,3.0,22.0,0.11775887445887456,0.0970303030302991,0.137530303030303,85.0657564935065,0.38648950564009565
2022,Spain,RUS,3.0,Mercedes,MEDIUM,12,3.0,14.0,0.07906060606060697,-0.005969696969700067,0.16883030303030466,85.84281818181817,0.38314033469446734
2022,Spain,RUS,4.0,Mercedes,SOFT,13,4.0,16.0,0.32709696969696817,0.2611731601731577,0.41136363636363765,83.06578787878789,0.3890749426487816
2022,Spain,SAI,2.0,Ferrari,MEDIUM,18,3.0,20.0,0.09288744588744587,0.031030303030306072,0.14158585858586056,85.40105194805196,0.43097631214795845
2022,Spain,SAI,3.0,Ferrari,MEDIUM,11,3.0,13.0,0.21203030303030504,0.16103030303031574,0.2546969696969678,83.98390909090908,0.1814551284377578
2022,Spain,SAI,4.0,Ferrari,SOFT,20,5.0,24.0,0.16603030303030192,0.13244696969697026,0.19913030303030296,83.56369696969698,0.4461316067331685
2022,Spain,STR,1.0,Aston Martin,SOFT,9,5.0,16.0,0.024902525252525565,-0.09325541125540886,0.15153030303030235,87.5952106060606,0.49511657538938514
2022,Spain,STR,2.0,Aston Martin,SOFT,11,5.0,15.0,0.21503030303029882,0.1410303030303055,0.3224053030303029,84.81436363636368,0.3497254247653063
2022,Spain,STR,3.0,Aston Martin,MEDIUM,13,3.0,19.0,0.057305303030302304,-0.01330303030303052,0.11043030303030339,86.60488636363637,0.40348998199324315
2022,Spain,STR,4.0,Aston Martin,SOFT,16,3.0,18.0,0.08029280303030291,0.011173160173161787,0.15803030303030496,86.8666831439394,0.6429403032488055
2022,Spain,TSU,2.0,AlphaTauri,MEDIUM,17,4.0,20.0,0.09065530303030311,0.0662445887445894,0.10086363636363653,86.25074242424243,0.2047830036515687
2022,Spain,TSU,3.0,AlphaTauri,SOFT,17,6.0,22.0,0.06248030303030303,0.024030303030308175,0.09244696969696875,86.2215787878788,0.24584659282951707
2022,Spain,TSU,4.0,AlphaTauri,SOFT,11,5.0,15.0,0.09731601731601813,0.013780303030301866,0.1911731601731605,85.80662770562769,0.29549387984206893
2022,Spain,VER,1.0,Red Bull Racing,SOFT,9,5.0,15.0,0.2238080808080814,0.11603030303030337,0.28803030303030397,82.63484848484848,0.2610258614446752
2022,Spain,VER,2.0,Red Bull Racing,MEDIUM,11,3.0,14.0,0.10053030303030397,0.0697803030303028,0.1417445887445865,84.97833333333332,0.1965576598262277
2022,Spain,VER,3.0,Red Bull Racing,SOFT,14,5.0,18.0,0.13363030303030426,0.06419696969697004,0.1760303030303021,83.68131212121209,0.35569001351498036
2022,Spain,VER,4.0,Red Bull Racing,MEDIUM,18,5.0,22.0,0.10795337995337971,0.08284848484848598,0.13503030303030325,84.85475058275058,0.22256712108976376
2022,Spain,VET,1.0,Aston Martin,SOFT,16,5.0,23.0,0.07917234848484861,0.034030303030291975,0.11988744588744485,86.46031912878789,0.39094833771116566
2022,Spain,VET,2.0,Aston Martin,SOFT,18,5.0,23.0,0.0574588744588758,0.02053030303030212,0.11303030303030681,86.15480086580085,0.5066148657335305
2022,Spain,VET,3.0,Aston Martin,MEDIUM,18,3.0,24.0,0.06674458874458976,0.05036363636363698,0.08503030303030289,86.70456926406925,0.29040539615793315
2022,Spain,ZHO,2.0,Alfa Romeo,MEDIUM,15,3.0,17.0,0.09331601731601731,0.03728030303030039,0.12153030303030121,86.71347619047619,0.311359299853787
2022,United States,ALB,1.0,Williams,MEDIUM,6,3.0,8.0,0.03149999999999883,-0.7660000000000053,1.1615000000000038,101.49225000000001,0.6867802171485886
2022,United States,ALB,3.0,Williams,HARD,31,8.0,38.0,0.038500000000001935,0.005038461538461547,0.07019999999999982,101.53449999999995,0.6553885230373117
2022,United States,ALO,1.0,Alpine,HARD,14,3.0,17.0,0.06825000000000021,0.028999999999999915,0.10049999999999955,100.982375,0.24910066811861856
2022,United States,ALO,3.0,Alpine,HARD,30,5.0,34.0,-0.0020714285714283115,-0.018088235294117915,0.013500000000000512,101.89489285714285,0.4819430715186675
2022,United States,BOT,1.0,Alfa Romeo,MEDIUM,7,3.0,9.0,0.1554999999999893,-0.16283333333332925,0.3855000000000004,100.40500000000006,0.4987797490829338
2022,United States,GAS,1.0,AlphaTauri,MEDIUM,8,3.0,10.0,0.16227380952381004,-0.37849999999999967,0.4855000000000018,100.21772023809524,0.9584909261136375
2022,United States,GAS,2.0,AlphaTauri,HARD,10,3.0,21.0,0.026833333333332612,-0.01778571428571496,0.09296666666666624,100.93525000000001,0.42563318845117537
2022,United States,GAS,3.0,AlphaTauri,HARD,20,3.0,25.0,0.06100833333333261,0.037633333333333026,0.09224999999999994,100.92489583333334,0.30781771857303347
2022,United States,HAM,1.0,Mercedes,MEDIUM,9,3.0,11.0,0.11528571428571256,0.03729999999999904,0.1961666666666654,98.86500000000001,0.30932968546260026
2022,United States,HAM,2.0,Mercedes,HARD,10,4.0,21.0,-0.006250000000001421,-0.041999999999994486,0.02950000000000159,99.88737500000002,0.20092619049735133
2022,United States,HAM,3.0,Mercedes,HARD,17,3.0,20.0,0.07405714285714263,0.027899999999999637,0.1051000000000002,98.99487142857143,0.3505448372850171
2022,United States,LAT,2.0,Williams,MEDIUM,8,3.0,11.0,0.09691666666666521,0.034499999999999885,0.15300000000000105,101.18829166666669,0.15709231651400696
2022,United States,LAT,3.0,Williams,HARD,29,8.0,38.0,0.027321176470588404,0.008749999999999147,0.041150000000000374,102.47611294117647,0.3740400670010638
2022,United States,LEC,1.0,Ferrari,MEDIUM,15,3.0,17.0,-0.005749999999999034,-0.06974999999999909,0.0627500000000012,100.61699999999999,0.4468125952097775
2022,United States,LEC,2.0,Ferrari,HARD,9,8.0,16.0,-0.008928571428570413,-0.11733333333333225,0.09350000000000591,100.29914285714284,0.35043246605488293
2022,United States,LEC,3.0,Ferrari,MEDIUM,19,3.0,21.0,0.10204545454545476,0.048099999999999456,0.13933333333333428,98.97745454545453,0.43046241522200185
2022,United States,MAG,1.0,Haas F1 Team,HARD,12,4.0,16.0,0.037611111111111165,0.0005000000000023874,0.07589999999999861,101.48269444444445,0.19408404768175413
2022,United States,MAG,2.0,Haas F1 Team,MEDIUM,30,8.0,37.0,0.038730769230768874,0.02050000000000008,0.0692037037037036,101.3148076923077,0.48973222133726163
2022,United States,MSC,1.0,Haas F1 Team,HARD,14,3.0,17.0,0.03249999999999886,-0.03350000000000364,0.1014999999999991,101.42325000000001,0.4533037273515093
2022,United States,MSC,2.0,Haas F1 Team,MEDIUM,7,8.0,14.0,-0.028166666666668522,-0.18950000000000955,0.059499999999999886,102.05133333333336,0.11853454835379741
2022,United States,MSC,3.0,Haas F1 Team,HARD,17,3.0,23.0,0.07484126984126979,0.050499999999999545,0.09714705882352934,101.35390476190476,0.21269027422084272
2022,United States,NOR,1.0,McLaren,MEDIUM,11,3.0,13.0,0.06027777777777664,-0.07375000000000043,0.16900000000000048,101.01327777777779,0.4748468948123225
2022,United States,NOR,2.0,McLaren,HARD,8,12.0,19.0,-0.04333333333333418,-0.1565000000000012,0.013999999999999346,102.28416666666669,0.17110935308827055
2022,United States,NOR,3.0,McLaren,HARD,20,3.0,22.0,0.04982499999999952,0.016566666666667135,0.08050000000000068,100.60168750000001,0.339381204750878
2022,United States,OCO,1.0,Alpine,HARD,12,3.0,17.0,0.05714610389610408,0.02816666666666734,0.09203846153846157,101.19618506493507,0.25173205193433645
2022,United States,OCO,2.0,Alpine,HARD,17,9.0,26.0,0.007166666666665833,-0.023749999999999716,0.042500000000000426,102.01366666666668,0.26065963175653184
2022,United States,OCO,3.0,Alpine,MEDIUM,9,3.0,11.0,0.13950000000000173,0.09149999999999636,0.24250000000000682,100.28599999999999,0.2671835095543447
2022,United States,PER,1.0,Red Bull Racing,MEDIUM,11,3.0,13.0,0.18116666666666642,0.16229999999999906,0.20475000000000065,98.72866666666667,0.33877245126688277
2022,United States,PER,2.0,Red Bull Racing,HARD,13,3.0,23.0,0.03649999999999783,-0.019375000000000142,0.08316666666666588,99.83300000000004,0.4628111842940835
2022,United States,PER,3.0,Red Bull Racing,MEDIUM,16,3.0,18.0,0.12556250000000002,0.09233333333333367,0.1658999999999992,98.28034375,0.2671238886266075
2022,United States,RIC,1.0,McLaren,MEDIUM,7,3.0,9.0,0.161699999999999,-0.1608333333333339,0.5360000000000014,101.25880000000001,0.5615967338122373
2022,United States,RIC,2.0,McLaren,HARD,13,3.0,24.0,0.06482499999999974,0.009937500000000377,0.10080769230769267,101.33615,0.3963193804321074
2022,United States,RIC,3.0,McLaren,HARD,18,3.0,21.0,0.05238888888888956,0.025642857142856763,0.07750000000000057,101.67152777777777,0.2830916374099875
2022,United States,RUS,1.0,Mercedes,MEDIUM,10,3.0,12.0,0.1101666666666669,0.009500000000002728,0.19675000000000153,99.246,0.31189587531264223
2022,United States,RUS,2.0,Mercedes,HARD,11,3.0,22.0,0.016900000000001116,-0.0007352941176463901,0.04799999999999945,100.07669999999999,0.175457376331377
2022,United States,RUS,3.0,Mercedes,HARD,14,4.0,17.0,0.12113636363636328,0.08550000000000087,0.1712999999999994,99.19506818181819,0.26352179914574714
2022,United States,STR,1.0,Aston Martin,MEDIUM,12,3.0,14.0,0.13211250000000002,-0.03587499999999899,0.19572222222222202,99.72379375,0.5783676000772581
2022,United States,TSU,1.0,AlphaTauri,MEDIUM,6,3.0,9.0,0.14199999999999946,-0.10600000000000165,0.2535000000000025,100.671,0.20179197209007343
2022,United States,TSU,2.0,AlphaTauri,MEDIUM,11,3.0,22.0,0.02856250000000049,-0.02067647058823538,0.059599999999998945,101.03593749999999,0.39266381542742235
2022,United States,TSU,3.0,AlphaTauri,HARD,20,3.0,23.0,0.08766666666666635,0.0506111111111104,0.12037499999999923,101.18566666666666,0.4191290987140935
2022,United States,VER,1.0,Red Bull Racing,MEDIUM,10,3.0,12.0,0.11624999999999908,0.014666666666665643,0.18499999999999517,98.71537500000002,0.2998033163129149
2022,United States,VER,2.0,Red Bull Racing,HARD,10,3.0,21.0,0.031916666666666295,0.01249999999999929,0.1115000000000005,99.15112500000001,0.21053159567575294
2022,United States,VER,3.0,Red Bull Racing,MEDIUM,19,3.0,21.0,0.0835625000000002,0.05933333333333479,0.11278571428571484,98.59474999999999,0.23045918632897705
2022,United States,VET,1.0,Aston Martin,MEDIUM,16,3.0,18.0,0.06698611111111102,0.003192307692307631,0.12842307692307686,100.31814583333333,0.43901049797856606
